Station,Date,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature,Max_Temperature,Min_Temperature,Latitude,Longitude,Date_mine,Month_Name,Week,Weekday
Tai Seng,2022-01-20,2022,1,20,1.6,27.3,30.6,25.8,1.3399,103.8878,2023-01-20,January,3,5
Tai Seng,2022-01-21,2022,1,21,0,27.5,31,25.3,1.3399,103.8878,2023-01-21,January,3,6
Tai Seng,2022-01-22,2022,1,22,0,27.7,32.8,25.2,1.3399,103.8878,2023-01-22,January,3,7
Tai Seng,2022-01-23,2022,1,23,0,27.6,32.3,25,1.3399,103.8878,2023-01-23,January,3,1
Tai Seng,2022-01-24,2022,1,24,0,27.8,32.5,25.7,1.3399,103.8878,2023-01-24,January,4,2
Tai Seng,2022-01-25,2022,1,25,0,28.1,32.3,25.7,1.3399,103.8878,2023-01-25,January,4,3
Tai Seng,2022-01-26,2022,1,26,0,28.2,32.2,26.1,1.3399,103.8878,2023-01-26,January,4,4
Tai Seng,2022-01-27,2022,1,27,0,28,31.8,26,1.3399,103.8878,2023-01-27,January,4,5
Tai Seng,2022-01-28,2022,1,28,0,28.3,32.9,25.9,1.3399,103.8878,2023-01-28,January,4,6
Tai Seng,2022-01-29,2022,1,29,0,27.9,32.7,25.3,1.3399,103.8878,2023-01-29,January,4,7
Tai Seng,2022-01-30,2022,1,30,15.2,27.3,32.3,24.6,1.3399,103.8878,2023-01-30,January,4,1
Tai Seng,2022-01-31,2022,1,31,0,27.9,32,25.6,1.3399,103.8878,2023-01-31,January,5,2
Tai Seng,2022-02-01,2022,2,1,0,27.9,31.5,25.7,1.3399,103.8878,2023-02-01,February,5,3
Tai Seng,2022-02-02,2022,2,2,0,28,31.7,25.9,1.3399,103.8878,2023-02-02,February,5,4
Tai Seng,2022-02-03,2022,2,3,0,28.3,32.1,26.2,1.3399,103.8878,2023-02-03,February,5,5
Tai Seng,2022-02-04,2022,2,4,0,28.5,31.9,26.4,1.3399,103.8878,2023-02-04,February,5,6
Tai Seng,2022-02-05,2022,2,5,15.2,27.6,30.9,24.8,1.3399,103.8878,2023-02-05,February,5,7
Tai Seng,2022-02-06,2022,2,6,14.8,26.2,29.4,24.9,1.3399,103.8878,2023-02-06,February,5,1
Tai Seng,2022-02-07,2022,2,7,1,26.7,29.4,25.1,1.3399,103.8878,2023-02-07,February,6,2
Tai Seng,2022-02-08,2022,2,8,0.6,26.9,30.1,24.7,1.3399,103.8878,2023-02-08,February,6,3
Tai Seng,2022-02-09,2022,2,9,13.8,26.5,31.6,25,1.3399,103.8878,2023-02-09,February,6,4
Tai Seng,2022-02-10,2022,2,10,16,24.7,25.9,23.8,1.3399,103.8878,2023-02-10,February,6,5
Tai Seng,2022-02-11,2022,2,11,7.6,25.6,28.9,23.9,1.3399,103.8878,2023-02-11,February,6,6
Tai Seng,2022-02-12,2022,2,12,2.2,27.2,31.3,24.4,1.3399,103.8878,2023-02-12,February,6,7
Tai Seng,2022-02-13,2022,2,13,4,27.1,30.8,25.3,1.3399,103.8878,2023-02-13,February,6,1
Tai Seng,2022-02-14,2022,2,14,0.2,27.7,30.9,25.6,1.3399,103.8878,2023-02-14,February,7,2
Tai Seng,2022-02-15,2022,2,15,0,28.4,32.7,26.6,1.3399,103.8878,2023-02-15,February,7,3
Tai Seng,2022-02-16,2022,2,16,5.6,26.6,28.5,23.4,1.3399,103.8878,2023-02-16,February,7,4
Tai Seng,2022-02-17,2022,2,17,0,27.8,31.9,24.6,1.3399,103.8878,2023-02-17,February,7,5
Tai Seng,2022-02-18,2022,2,18,0,28.6,31.9,26.9,1.3399,103.8878,2023-02-18,February,7,6
Tai Seng,2022-02-19,2022,2,19,0,28,31.9,26.5,1.3399,103.8878,2023-02-19,February,7,7
Tai Seng,2022-02-20,2022,2,20,24.4,27.1,32.5,23.5,1.3399,103.8878,2023-02-20,February,7,1
Tai Seng,2022-02-21,2022,2,21,0,28.2,32.5,26.1,1.3399,103.8878,2023-02-21,February,8,2
Tai Seng,2022-02-22,2022,2,22,0,28.4,32,25.8,1.3399,103.8878,2023-02-22,February,8,3
Tai Seng,2022-02-23,2022,2,23,7.8,27.9,31.3,25.5,1.3399,103.8878,2023-02-23,February,8,4
Tai Seng,2022-02-24,2022,2,24,21,25.5,28.1,23.6,1.3399,103.8878,2023-02-24,February,8,5
Tai Seng,2022-02-25,2022,2,25,3.8,27.3,32.6,24.1,1.3399,103.8878,2023-02-25,February,8,6
Tai Seng,2022-02-26,2022,2,26,0,27.1,29.2,25.8,1.3399,103.8878,2023-02-26,February,8,7
Tai Seng,2022-02-27,2022,2,27,142,26.3,29.2,22.7,1.3399,103.8878,2023-02-27,February,8,1
Tai Seng,2022-02-28,2022,2,28,0,27.7,31.3,25.3,1.3399,103.8878,2023-02-28,February,9,2
Tai Seng,2022-03-01,2022,3,1,0,27.9,31.2,26.2,1.3399,103.8878,2023-03-01,March,9,3
Tai Seng,2022-03-02,2022,3,2,59,27.1,32.4,23.2,1.3399,103.8878,2023-03-02,March,9,4
Tai Seng,2022-03-03,2022,3,3,27.6,27.5,33.3,23.4,1.3399,103.8878,2023-03-03,March,9,5
Tai Seng,2022-03-04,2022,3,4,0,28,31.4,26.2,1.3399,103.8878,2023-03-04,March,9,6
Tai Seng,2022-03-05,2022,3,5,30.8,27.7,33.5,23.7,1.3399,103.8878,2023-03-05,March,9,7
Tai Seng,2022-03-06,2022,3,6,0.2,27.4,31.8,25.8,1.3399,103.8878,2023-03-06,March,9,1
Tai Seng,2022-03-07,2022,3,7,20.2,27.5,31.4,24.7,1.3399,103.8878,2023-03-07,March,10,2
Tai Seng,2022-03-08,2022,3,8,0,28.1,31.2,25.7,1.3399,103.8878,2023-03-08,March,10,3
Tai Seng,2022-03-09,2022,3,9,0,28.1,30.8,26.1,1.3399,103.8878,2023-03-09,March,10,4
Tai Seng,2022-03-10,2022,3,10,5.2,27.6,31.2,23.6,1.3399,103.8878,2023-03-10,March,10,5
Tai Seng,2022-03-11,2022,3,11,8.8,27.9,32.4,25.9,1.3399,103.8878,2023-03-11,March,10,6
Tai Seng,2022-03-12,2022,3,12,31.8,27.9,33.6,25,1.3399,103.8878,2023-03-12,March,10,7
Tai Seng,2022-03-13,2022,3,13,0,28.6,33.5,25.7,1.3399,103.8878,2023-03-13,March,10,1
Tai Seng,2022-03-14,2022,3,14,0.2,28.6,31.8,26.8,1.3399,103.8878,2023-03-14,March,11,2
Tai Seng,2022-03-15,2022,3,15,31,26.6,31.6,23.6,1.3399,103.8878,2023-03-15,March,11,3
Tai Seng,2022-03-16,2022,3,16,1.2,28.3,33,25.2,1.3399,103.8878,2023-03-16,March,11,4
Tai Seng,2022-03-17,2022,3,17,1.4,28.1,31.2,26.3,1.3399,103.8878,2023-03-17,March,11,5
Tai Seng,2022-03-18,2022,3,18,0,28.8,34,26.2,1.3399,103.8878,2023-03-18,March,11,6
Tai Seng,2022-03-19,2022,3,19,0,29.6,34.1,26.6,1.3399,103.8878,2023-03-19,March,11,7
Tai Seng,2022-03-20,2022,3,20,0,29.1,32.5,26.3,1.3399,103.8878,2023-03-20,March,11,1
Tai Seng,2022-03-21,2022,3,21,19.6,28.8,33.4,22.6,1.3399,103.8878,2023-03-21,March,12,2
Tai Seng,2022-03-22,2022,3,22,17.4,28.6,32.4,24.2,1.3399,103.8878,2023-03-22,March,12,3
Tai Seng,2022-03-23,2022,3,23,0,28.8,33.6,27,1.3399,103.8878,2023-03-23,March,12,4
Tai Seng,2022-03-24,2022,3,24,18.6,28.3,33,25.6,1.3399,103.8878,2023-03-24,March,12,5
Tai Seng,2022-03-25,2022,3,25,40.4,28.3,33.5,24.6,1.3399,103.8878,2023-03-25,March,12,6
Tai Seng,2022-03-26,2022,3,26,0,28.8,33.5,26.2,1.3399,103.8878,2023-03-26,March,12,7
Tai Seng,2022-03-27,2022,3,27,0,29.3,34.2,26.7,1.3399,103.8878,2023-03-27,March,12,1
Tai Seng,2022-03-28,2022,3,28,10.6,28.3,33.1,25.1,1.3399,103.8878,2023-03-28,March,13,2
Tai Seng,2022-03-29,2022,3,29,49,28.1,32.9,22.4,1.3399,103.8878,2023-03-29,March,13,3
Tai Seng,2022-03-30,2022,3,30,0,29.1,33,26.6,1.3399,103.8878,2023-03-30,March,13,4
Tai Seng,2022-03-31,2022,3,31,7,28.4,32.4,24.2,1.3399,103.8878,2023-03-31,March,13,5
Tai Seng,2022-04-01,2022,4,1,0,29.6,34.7,26.8,1.3399,103.8878,2023-04-01,April,13,6
Tai Seng,2022-04-02,2022,4,2,3.2,28.5,32.4,26.4,1.3399,103.8878,2023-04-02,April,13,7
Tai Seng,2022-04-03,2022,4,3,1.4,27.5,31.1,25.2,1.3399,103.8878,2023-04-03,April,13,1
Tai Seng,2022-04-04,2022,4,4,0,28.1,32.9,24.4,1.3399,103.8878,2023-04-04,April,14,2
Tai Seng,2022-04-05,2022,4,5,0,28.2,30.7,26.8,1.3399,103.8878,2023-04-05,April,14,3
Tai Seng,2022-04-06,2022,4,6,9.4,28.3,33.5,23.9,1.3399,103.8878,2023-04-06,April,14,4
Tai Seng,2022-04-07,2022,4,7,0.4,26.9,28.2,25.7,1.3399,103.8878,2023-04-07,April,14,5
Tai Seng,2022-04-08,2022,4,8,0,28,33.4,25.7,1.3399,103.8878,2023-04-08,April,14,6
Tai Seng,2022-04-09,2022,4,9,4.2,26.8,29.4,23.3,1.3399,103.8878,2023-04-09,April,14,7
Tai Seng,2022-04-10,2022,4,10,6.6,27.3,32.3,25.7,1.3399,103.8878,2023-04-10,April,14,1
Tai Seng,2022-04-11,2022,4,11,19.4,27.1,30.4,24.1,1.3399,103.8878,2023-04-11,April,15,2
Tai Seng,2022-04-12,2022,4,12,0,28.8,32.4,25.7,1.3399,103.8878,2023-04-12,April,15,3
Tai Seng,2022-04-13,2022,4,13,0,28.6,32.3,26.8,1.3399,103.8878,2023-04-13,April,15,4
Tai Seng,2022-04-14,2022,4,14,2.4,29.1,33.6,23.8,1.3399,103.8878,2023-04-14,April,15,5
Tai Seng,2022-04-15,2022,4,15,6,28.9,32.3,25.1,1.3399,103.8878,2023-04-15,April,15,6
Tai Seng,2022-04-16,2022,4,16,31.6,29.4,33.2,23.1,1.3399,103.8878,2023-04-16,April,15,7
Tai Seng,2022-04-17,2022,4,17,29.6,28.6,32.6,25.7,1.3399,103.8878,2023-04-17,April,15,1
Tai Seng,2022-04-18,2022,4,18,19.8,27.7,32.6,24,1.3399,103.8878,2023-04-18,April,16,2
Tai Seng,2022-04-19,2022,4,19,6.6,27.7,32.5,25.1,1.3399,103.8878,2023-04-19,April,16,3
Tai Seng,2022-04-20,2022,4,20,5.4,28.3,33.2,25.8,1.3399,103.8878,2023-04-20,April,16,4
Tai Seng,2022-04-21,2022,4,21,10.6,26.7,28.8,24.7,1.3399,103.8878,2023-04-21,April,16,5
Tai Seng,2022-04-22,2022,4,22,0,28.9,32.9,25.8,1.3399,103.8878,2023-04-22,April,16,6
Tai Seng,2022-04-23,2022,4,23,2.4,29.1,33.5,25,1.3399,103.8878,2023-04-23,April,16,7
Tai Seng,2022-04-24,2022,4,24,0,29.5,32.1,27.4,1.3399,103.8878,2023-04-24,April,16,1
Tai Seng,2022-04-25,2022,4,25,5,29.1,33.7,26.6,1.3399,103.8878,2023-04-25,April,17,2
Tai Seng,2022-04-26,2022,4,26,0,29.1,32.2,26.6,1.3399,103.8878,2023-04-26,April,17,3
Tai Seng,2022-04-27,2022,4,27,0.2,28.4,32.1,27,1.3399,103.8878,2023-04-27,April,17,4
Tai Seng,2022-04-28,2022,4,28,4.4,28.7,33.5,25.5,1.3399,103.8878,2023-04-28,April,17,5
Tai Seng,2022-04-29,2022,4,29,0,29.5,34.2,26.8,1.3399,103.8878,2023-04-29,April,17,6
Tai Seng,2022-04-30,2022,4,30,29.6,28.2,32.9,24.4,1.3399,103.8878,2023-04-30,April,17,7
Tai Seng,2022-05-01,2022,5,1,0,29.3,32.9,27.1,1.3399,103.8878,2023-05-01,May,17,1
Tai Seng,2022-05-02,2022,5,2,5.2,28.4,31,24.7,1.3399,103.8878,2023-05-02,May,18,2
Tai Seng,2022-05-03,2022,5,3,2.4,28.8,32.3,25,1.3399,103.8878,2023-05-03,May,18,3
Tai Seng,2022-05-04,2022,5,4,16.8,28.5,31.2,24.3,1.3399,103.8878,2023-05-04,May,18,4
Tai Seng,2022-05-05,2022,5,5,0,29.6,31.9,28,1.3399,103.8878,2023-05-05,May,18,5
Tai Seng,2022-05-06,2022,5,6,0,30.4,33.9,28.1,1.3399,103.8878,2023-05-06,May,18,6
Tai Seng,2022-05-07,2022,5,7,18.4,28.3,32.5,24.2,1.3399,103.8878,2023-05-07,May,18,7
Tai Seng,2022-05-08,2022,5,8,1.8,28.4,30.8,25.9,1.3399,103.8878,2023-05-08,May,18,1
Tai Seng,2022-05-09,2022,5,9,9.6,29.9,33.8,25.8,1.3399,103.8878,2023-05-09,May,19,2
Tai Seng,2022-05-10,2022,5,10,0,30.3,34.8,27.6,1.3399,103.8878,2023-05-10,May,19,3
Tai Seng,2022-05-11,2022,5,11,56,28.1,30.8,24.1,1.3399,103.8878,2023-05-11,May,19,4
Tai Seng,2022-05-12,2022,5,12,0,29.4,33.1,26.3,1.3399,103.8878,2023-05-12,May,19,5
Tai Seng,2022-05-13,2022,5,13,0,30.3,34.2,27.8,1.3399,103.8878,2023-05-13,May,19,6
Tai Seng,2022-05-14,2022,5,14,0,29.3,33.2,26.2,1.3399,103.8878,2023-05-14,May,19,7
Tai Seng,2022-05-15,2022,5,15,0,29.7,35.3,27,1.3399,103.8878,2023-05-15,May,19,1
Tai Seng,2022-05-16,2022,5,16,19,28,31.8,24.2,1.3399,103.8878,2023-05-16,May,20,2
Tai Seng,2022-05-17,2022,5,17,0,29.7,33.2,26.4,1.3399,103.8878,2023-05-17,May,20,3
Tai Seng,2022-05-18,2022,5,18,0,30.7,34.2,28.3,1.3399,103.8878,2023-05-18,May,20,4
Tai Seng,2022-05-19,2022,5,19,21,28.8,33.3,24.6,1.3399,103.8878,2023-05-19,May,20,5
Tai Seng,2022-05-20,2022,5,20,0,28.8,33.3,27.1,1.3399,103.8878,2023-05-20,May,20,6
Tai Seng,2022-05-21,2022,5,21,0,29.5,33.3,27,1.3399,103.8878,2023-05-21,May,20,7
Tai Seng,2022-05-22,2022,5,22,0,30.2,33,28.5,1.3399,103.8878,2023-05-22,May,20,1
Tai Seng,2022-05-23,2022,5,23,16,29.5,34.1,25.2,1.3399,103.8878,2023-05-23,May,21,2
Tai Seng,2022-05-24,2022,5,24,0,30,34.8,26.5,1.3399,103.8878,2023-05-24,May,21,3
Tai Seng,2022-05-25,2022,5,25,6.2,28.2,34.6,25.4,1.3399,103.8878,2023-05-25,May,21,4
Tai Seng,2022-05-26,2022,5,26,0,29.4,33.6,26.1,1.3399,103.8878,2023-05-26,May,21,5
Tai Seng,2022-05-27,2022,5,27,0,30.6,34,28,1.3399,103.8878,2023-05-27,May,21,6
Tai Seng,2022-05-28,2022,5,28,0,30.1,33,27.7,1.3399,103.8878,2023-05-28,May,21,7
Tai Seng,2022-05-29,2022,5,29,0,31.3,35,28.9,1.3399,103.8878,2023-05-29,May,21,1
Tai Seng,2022-05-30,2022,5,30,0,31.1,35.3,28,1.3399,103.8878,2023-05-30,May,22,2
Tai Seng,2022-05-31,2022,5,31,4.6,30.1,34.6,27.8,1.3399,103.8878,2023-05-31,May,22,3
Tai Seng,2022-06-01,2022,6,1,17,29.5,32.2,24.7,1.3399,103.8878,2023-06-01,June,22,4
Tai Seng,2022-06-02,2022,6,2,0,28.6,31.9,26.5,1.3399,103.8878,2023-06-02,June,22,5
Tai Seng,2022-06-03,2022,6,3,23.6,28.2,30.7,24.5,1.3399,103.8878,2023-06-03,June,22,6
Tai Seng,2022-06-04,2022,6,4,3.4,28.9,32.6,24.1,1.3399,103.8878,2023-06-04,June,22,7
Tai Seng,2022-06-05,2022,6,5,6.4,28.4,31.9,25.2,1.3399,103.8878,2023-06-05,June,22,1
Tai Seng,2022-06-06,2022,6,6,1.6,28.8,31.5,25.1,1.3399,103.8878,2023-06-06,June,23,2
Tai Seng,2022-06-07,2022,6,7,12,28,30,25.6,1.3399,103.8878,2023-06-07,June,23,3
Tai Seng,2022-06-08,2022,6,8,0.6,28.4,34.1,25.9,1.3399,103.8878,2023-06-08,June,23,4
Tai Seng,2022-06-09,2022,6,9,2,27.9,31.1,25.8,1.3399,103.8878,2023-06-09,June,23,5
Tai Seng,2022-06-10,2022,6,10,0,29.1,32.7,27.2,1.3399,103.8878,2023-06-10,June,23,6
Tai Seng,2022-06-11,2022,6,11,25.4,27.6,32,23.3,1.3399,103.8878,2023-06-11,June,23,7
Tai Seng,2022-06-12,2022,6,12,0,27.9,30,26.2,1.3399,103.8878,2023-06-12,June,23,1
Tai Seng,2022-06-13,2022,6,13,1.6,28.4,32.6,24.7,1.3399,103.8878,2023-06-13,June,24,2
Tai Seng,2022-06-14,2022,6,14,0,28.9,31.6,26.7,1.3399,103.8878,2023-06-14,June,24,3
Tai Seng,2022-06-15,2022,6,15,9.6,28.7,31.7,24.3,1.3399,103.8878,2023-06-15,June,24,4
Tai Seng,2022-06-16,2022,6,16,53.8,26.9,30.5,22.7,1.3399,103.8878,2023-06-16,June,24,5
Tai Seng,2022-06-17,2022,6,17,0,28.4,30.9,25.7,1.3399,103.8878,2023-06-17,June,24,6
Tai Seng,2022-06-18,2022,6,18,0.2,28.2,32.1,26.2,1.3399,103.8878,2023-06-18,June,24,7
Tai Seng,2022-06-19,2022,6,19,0,28.4,32,26,1.3399,103.8878,2023-06-19,June,24,1
Tai Seng,2022-06-20,2022,6,20,28.2,26.6,27.9,23.6,1.3399,103.8878,2023-06-20,June,25,2
Tai Seng,2022-06-21,2022,6,21,0,27.6,29.9,26.5,1.3399,103.8878,2023-06-21,June,25,3
Tai Seng,2022-06-22,2022,6,22,0,28.4,31.6,26.8,1.3399,103.8878,2023-06-22,June,25,4
Tai Seng,2022-06-23,2022,6,23,11.6,27.8,30.9,25.3,1.3399,103.8878,2023-06-23,June,25,5
Tai Seng,2022-06-24,2022,6,24,3.4,28,31.4,24.7,1.3399,103.8878,2023-06-24,June,25,6
Tai Seng,2022-06-25,2022,6,25,14.6,27,28.7,24.2,1.3399,103.8878,2023-06-25,June,25,7
Tai Seng,2022-06-26,2022,6,26,0,29,32.6,27.1,1.3399,103.8878,2023-06-26,June,25,1
Tai Seng,2022-06-27,2022,6,27,0,29.5,32.7,27.5,1.3399,103.8878,2023-06-27,June,26,2
Tai Seng,2022-06-28,2022,6,28,3.4,28.5,32.4,26.9,1.3399,103.8878,2023-06-28,June,26,3
Tai Seng,2022-06-29,2022,6,29,0,29.2,32.6,26.9,1.3399,103.8878,2023-06-29,June,26,4
Tai Seng,2022-06-30,2022,6,30,11.6,27.7,29.7,24,1.3399,103.8878,2023-06-30,June,26,5
Tai Seng,2022-07-01,2022,7,1,0,29.3,31.8,27.5,1.3399,103.8878,2023-07-01,July,26,6
Tai Seng,2022-07-02,2022,7,2,5.4,29.3,32.1,25.2,1.3399,103.8878,2023-07-02,July,26,7
Tai Seng,2022-07-03,2022,7,3,0,29.5,32.2,27.9,1.3399,103.8878,2023-07-03,July,26,1
Tai Seng,2022-07-04,2022,7,4,0,29.4,33.4,27.4,1.3399,103.8878,2023-07-04,July,27,2
Tai Seng,2022-07-05,2022,7,5,1,28,30.8,26.2,1.3399,103.8878,2023-07-05,July,27,3
Tai Seng,2022-07-06,2022,7,6,0,29.1,31.6,27,1.3399,103.8878,2023-07-06,July,27,4
Tai Seng,2022-07-07,2022,7,7,0,29.9,32.6,28,1.3399,103.8878,2023-07-07,July,27,5
Tai Seng,2022-07-08,2022,7,8,6.6,28.6,31.7,24.4,1.3399,103.8878,2023-07-08,July,27,6
Tai Seng,2022-07-09,2022,7,9,0,29.8,32.5,28.2,1.3399,103.8878,2023-07-09,July,27,7
Tai Seng,2022-07-10,2022,7,10,11.4,28.2,30.2,24.2,1.3399,103.8878,2023-07-10,July,27,1
Tai Seng,2022-07-11,2022,7,11,0,28.9,32,26.7,1.3399,103.8878,2023-07-11,July,28,2
Tai Seng,2022-07-12,2022,7,12,0,29.3,31.9,27.9,1.3399,103.8878,2023-07-12,July,28,3
Tai Seng,2022-07-13,2022,7,13,0,29.3,32.1,27.6,1.3399,103.8878,2023-07-13,July,28,4
Tai Seng,2022-07-14,2022,7,14,0.2,29.3,32.8,26.9,1.3399,103.8878,2023-07-14,July,28,5
Tai Seng,2022-07-15,2022,7,15,0.2,29.3,31.7,27.9,1.3399,103.8878,2023-07-15,July,28,6
Tai Seng,2022-07-16,2022,7,16,0,29.6,32.3,28,1.3399,103.8878,2023-07-16,July,28,7
Tai Seng,2022-07-17,2022,7,17,0,30.2,33.9,28.6,1.3399,103.8878,2023-07-17,July,28,1
Tai Seng,2022-07-18,2022,7,18,0,30.1,33.6,28.4,1.3399,103.8878,2023-07-18,July,29,2
Tai Seng,2022-07-19,2022,7,19,0,30.3,33.8,28.4,1.3399,103.8878,2023-07-19,July,29,3
Tai Seng,2022-07-20,2022,7,20,35.6,27.6,29.8,22.3,1.3399,103.8878,2023-07-20,July,29,4
Tai Seng,2022-07-21,2022,7,21,0,29.1,32.3,27.2,1.3399,103.8878,2023-07-21,July,29,5
Tai Seng,2022-07-22,2022,7,22,34.2,27.8,30.9,24.6,1.3399,103.8878,2023-07-22,July,29,6
Tai Seng,2022-07-23,2022,7,23,0,28.5,32.1,26.3,1.3399,103.8878,2023-07-23,July,29,7
Tai Seng,2022-07-24,2022,7,24,10,27.5,31.1,24.2,1.3399,103.8878,2023-07-24,July,29,1
Tai Seng,2022-07-25,2022,7,25,25.2,27.2,31.1,25.6,1.3399,103.8878,2023-07-25,July,30,2
Tai Seng,2022-07-26,2022,7,26,3.8,27,30.8,24.3,1.3399,103.8878,2023-07-26,July,30,3
Tai Seng,2022-07-27,2022,7,27,0,29.5,32.9,27.1,1.3399,103.8878,2023-07-27,July,30,4
Tai Seng,2022-07-28,2022,7,28,4.2,29.3,33,25.5,1.3399,103.8878,2023-07-28,July,30,5
Tai Seng,2022-07-29,2022,7,29,15.8,28,32.1,23.6,1.3399,103.8878,2023-07-29,July,30,6
Tai Seng,2022-07-30,2022,7,30,0,28.7,31.7,26,1.3399,103.8878,2023-07-30,July,30,7
Tai Seng,2022-07-31,2022,7,31,0,29,32.8,26.8,1.3399,103.8878,2023-07-31,July,30,1
Tai Seng,2022-08-01,2022,8,1,0.2,28.7,32,27,1.3399,103.8878,2023-08-01,August,31,2
Tai Seng,2022-08-02,2022,8,2,10,27.5,31.7,24.7,1.3399,103.8878,2023-08-02,August,31,3
Tai Seng,2022-08-03,2022,8,3,0.6,27.3,29.3,25.1,1.3399,103.8878,2023-08-03,August,31,4
Tai Seng,2022-08-04,2022,8,4,1.2,26.7,29,24.3,1.3399,103.8878,2023-08-04,August,31,5
Tai Seng,2022-08-05,2022,8,5,0,28.1,30.7,26,1.3399,103.8878,2023-08-05,August,31,6
Tai Seng,2022-08-06,2022,8,6,0,29.2,32.7,26.8,1.3399,103.8878,2023-08-06,August,31,7
Tai Seng,2022-08-07,2022,8,7,0,29,31,26.6,1.3399,103.8878,2023-08-07,August,31,1
Tai Seng,2022-08-08,2022,8,8,0,29.7,32.7,28.2,1.3399,103.8878,2023-08-08,August,32,2
Tai Seng,2022-08-09,2022,8,9,0,29.7,33,27.8,1.3399,103.8878,2023-08-09,August,32,3
Tai Seng,2022-08-10,2022,8,10,0,29.9,32.9,27.9,1.3399,103.8878,2023-08-10,August,32,4
Tai Seng,2022-08-11,2022,8,11,0,30.2,33.3,28.4,1.3399,103.8878,2023-08-11,August,32,5
Tai Seng,2022-08-12,2022,8,12,0,29.8,33.1,28.5,1.3399,103.8878,2023-08-12,August,32,6
Tai Seng,2022-08-13,2022,8,13,21.2,28.4,31.2,24.5,1.3399,103.8878,2023-08-13,August,32,7
Tai Seng,2022-08-14,2022,8,14,0,28.9,33.3,26.4,1.3399,103.8878,2023-08-14,August,32,1
Tai Seng,2022-08-15,2022,8,15,0,29.5,32.2,28,1.3399,103.8878,2023-08-15,August,33,2
Tai Seng,2022-08-16,2022,8,16,8.4,28.4,32,23.7,1.3399,103.8878,2023-08-16,August,33,3
Tai Seng,2022-08-17,2022,8,17,0,29.6,33.1,27.5,1.3399,103.8878,2023-08-17,August,33,4
Tai Seng,2022-08-18,2022,8,18,4,29.3,33.2,26,1.3399,103.8878,2023-08-18,August,33,5
Tai Seng,2022-08-19,2022,8,19,0,29.3,31.8,28.1,1.3399,103.8878,2023-08-19,August,33,6
Tai Seng,2022-08-20,2022,8,20,24.8,28.3,31.8,25.8,1.3399,103.8878,2023-08-20,August,33,7
Tai Seng,2022-08-21,2022,8,21,11,27.1,30.6,23.3,1.3399,103.8878,2023-08-21,August,33,1
Tai Seng,2022-08-22,2022,8,22,0,29.1,32.3,26.7,1.3399,103.8878,2023-08-22,August,34,2
Tai Seng,2022-08-23,2022,8,23,10,27.3,30.2,24.9,1.3399,103.8878,2023-08-23,August,34,3
Tai Seng,2022-08-24,2022,8,24,21.6,27.8,31.5,23.3,1.3399,103.8878,2023-08-24,August,34,4
Tai Seng,2022-08-25,2022,8,25,6.6,27.8,30.1,25.5,1.3399,103.8878,2023-08-25,August,34,5
Tai Seng,2022-08-26,2022,8,26,3.8,26.4,27.6,25.4,1.3399,103.8878,2023-08-26,August,34,6
Tai Seng,2022-08-27,2022,8,27,16.8,26.7,32.1,24.8,1.3399,103.8878,2023-08-27,August,34,7
Tai Seng,2022-08-28,2022,8,28,0,27.3,31,25,1.3399,103.8878,2023-08-28,August,34,1
Tai Seng,2022-08-29,2022,8,29,12.8,27.2,30.9,23.8,1.3399,103.8878,2023-08-29,August,35,2
Tai Seng,2022-08-30,2022,8,30,0.8,27.6,30.2,26.4,1.3399,103.8878,2023-08-30,August,35,3
Tai Seng,2022-08-31,2022,8,31,0,28.9,32.3,26.5,1.3399,103.8878,2023-08-31,August,35,4
Tai Seng,2022-09-01,2022,9,1,0,29.2,32.7,27.3,1.3399,103.8878,2023-09-01,September,35,5
Tai Seng,2022-09-02,2022,9,2,3.2,27.7,30.4,26.1,1.3399,103.8878,2023-09-02,September,35,6
Tai Seng,2022-09-03,2022,9,3,0,28.8,31.8,26.9,1.3399,103.8878,2023-09-03,September,35,7
Tai Seng,2022-09-04,2022,9,4,1,28.4,30.7,26.7,1.3399,103.8878,2023-09-04,September,35,1
Tai Seng,2022-09-05,2022,9,5,0,28,32.6,25.8,1.3399,103.8878,2023-09-05,September,36,2
Tai Seng,2022-09-06,2022,9,6,0,28.9,32.6,26.4,1.3399,103.8878,2023-09-06,September,36,3
Tai Seng,2022-09-07,2022,9,7,4,27.6,30.6,26,1.3399,103.8878,2023-09-07,September,36,4
Tai Seng,2022-09-08,2022,9,8,0,29,32.6,27,1.3399,103.8878,2023-09-08,September,36,5
Tai Seng,2022-09-09,2022,9,9,18.6,27.3,30.1,25,1.3399,103.8878,2023-09-09,September,36,6
Tai Seng,2022-09-10,2022,9,10,0.2,28.5,31.8,26.3,1.3399,103.8878,2023-09-10,September,36,7
Tai Seng,2022-09-11,2022,9,11,0,28,31,26.5,1.3399,103.8878,2023-09-11,September,36,1
Tai Seng,2022-09-12,2022,9,12,0,28.8,33.2,25.9,1.3399,103.8878,2023-09-12,September,37,2
Tai Seng,2022-09-13,2022,9,13,0.8,27.9,30.5,25.1,1.3399,103.8878,2023-09-13,September,37,3
Tai Seng,2022-09-14,2022,9,14,0,27.3,29.4,26.1,1.3399,103.8878,2023-09-14,September,37,4
Tai Seng,2022-09-15,2022,9,15,0,28.4,31.7,26.4,1.3399,103.8878,2023-09-15,September,37,5
